u_2,u_3,u_6,P_g2_mw,P_g3_mw,P_g6_mw,P_s8_mw,P_load_total_mw,label,critical_real,critical_imag,slack_power_mw
0,1,0,0.0,17.869673620656712,0.0,92.98190340487663,198.0836932174437,1,0.9544948334329224,3.418080576162526,90.53928442126569
0,1,0,0.0,17.99491598284459,0.0,94.7453145999913,207.47036825713587,1,1.2017578471502697,3.331834018211955,98.64603008087545
0,1,0,0.0,14.703600448705734,0.0,51.604112678076085,183.6869098378536,0,-0.19891407288980312,0.0,120.91579744546273
0,1,0,0.0,15.500785455973437,0.0,95.38648645593884,190.28796826917028,1,1.3026647101693256,3.0845354318908096,82.46745670147163
0,1,0,0.0,35.426966202792855,0.0,74.04286608102791,229.73027379071826,0,-0.19710834498681098,0.0,124.80958033389733
0,1,0,0.0,12.880065728402455,0.0,93.22196444645606,189.29725753039025,1,1.013704739725052,3.312241237543813,86.26080650543135
0,1,0,0.0,12.195055796377057,0.0,93.0844249172184,202.1759143041078,1,0.9908631466361126,3.451802019237211,100.72960513018249
0,1,0,0.0,10.630657146001356,0.0,93.86315665188852,207.73624871595075,1,1.108166275272786,3.4320638694761363,107.54734980711518
0,1,1,0.0,39.55082044337936,48.45055525605846,27.29846997235904,255.7671655880266,0,-0.19982271263452744,0.0,145.8587707426376
0,1,1,0.0,15.067256648447646,30.751085387370345,92.49949752948568,297.7150988394031,1,0.2141723312504608,3.2866810984172328,167.30320844102093
0,1,1,0.0,14.74152037832795,38.046099103060385,92.26632297909661,258.79581919180214,1,0.11666359493303441,3.042570013439689,118.1794263623638
0,1,1,0.0,18.653119542749064,38.670660967358536,92.02288971749364,248.9852724258525,1,0.07964617170897016,2.9883820823915475,103.2208184549927
0,1,1,0.0,24.76018997127025,45.200840581980984,7.321899681281874,214.51844317511973,0,-0.20000151883848302,0.0,142.30742210821015
0,1,1,0.0,18.126427853221678,34.6955622253684,93.81260128596684,308.959941744987,1,0.3482067610234492,3.2629496598532053,170.6956372392469
0,1,1,0.0,13.198906623237292,30.4172205864537,93.56880333623683,199.54579943387583,1,0.2822577368214353,2.597337898524959,64.25916813677446
0,1,1,0.0,10.818918561976833,35.67860356781216,95.8143024642336,256.7280846193755,1,0.5258772798223937,2.8149530036397725,119.08614993735529
0,1,1,0.0,35.88458190228745,36.47257723278444,57.11228569535588,279.92625862096423,0,-0.1993119761400484,0.0,156.49727241614397
0,1,1,0.0,15.892848553517954,38.02778374187489,94.20188272182682,205.5548952595418,1,0.3367958495431082,2.5919647499488594,59.258361419400686
